#proteinId	gotermId	goName	gotermType	goAcc
1598473	3846	nuclear pore	cellular_component	GO:0005643
1598473	3930	cytoplasm	cellular_component	GO:0005737
1598473	4994	intracellular protein transport	biological_process	GO:0006886
1598473	6212	protein transporter activity	molecular_function	GO:0008565
1598473	3708	binding	molecular_function	GO:0005488
1598475	2888	monooxygenase activity	molecular_function	GO:0004497
1598475	3721	iron ion binding	molecular_function	GO:0005506
1598475	4283	electron transport	biological_process	GO:0006118
1598475	12251	heme binding	molecular_function	GO:0020037
1598475	23642	unspecific monooxygenase activity	molecular_function	GO:0050381
1598476	2888	monooxygenase activity	molecular_function	GO:0004497
1598476	3721	iron ion binding	molecular_function	GO:0005506
1598476	4283	electron transport	biological_process	GO:0006118
1598476	12251	heme binding	molecular_function	GO:0020037
1598478	162	nucleotide binding	molecular_function	GO:0000166
1598478	3186	phenylalanine-tRNA ligase activity	molecular_function	GO:0004826
1598478	3736	ATP binding	molecular_function	GO:0005524
1598478	3930	cytoplasm	cellular_component	GO:0005737
1598478	4556	translation	biological_process	GO:0006412
1598478	4575	phenylalanyl-tRNA aminoacylation	biological_process	GO:0006432
1598478	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
1598478	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
1598478	6925	phenylalanine-tRNA ligase complex	cellular_component	GO:0009328
1598479	3727	protein binding	molecular_function	GO:0005515
1598479	5939	zinc ion binding	molecular_function	GO:0008270
1598479	3967	peroxisomal membrane	cellular_component	GO:0005778
1598479	5126	peroxisome organization and biogenesis	biological_process	GO:0007031
1598588	2290	catalytic activity	molecular_function	GO:0003824
1598598	3043	protein kinase activity	molecular_function	GO:0004672
1598598	3736	ATP binding	molecular_function	GO:0005524
1598598	4602	protein amino acid phosphorylation	biological_process	GO:0006468
1598598	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
1598598	3052	protein kinase CK2 activity	molecular_function	GO:0004682
1598614	3531	structural constituent of cell wall	molecular_function	GO:0005199
1598614	3824	cell wall	cellular_component	GO:0005618
1598615	3531	structural constituent of cell wall	molecular_function	GO:0005199
1598615	3824	cell wall	cellular_component	GO:0005618
1598620	10079	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	molecular_function	GO:0016884
1598672	2888	monooxygenase activity	molecular_function	GO:0004497
1598672	4283	electron transport	biological_process	GO:0006118
1598672	4851	aromatic compound metabolic process	biological_process	GO:0006725
1598672	5830	metabolic process	biological_process	GO:0008152
1598672	9710	oxidoreductase activity	molecular_function	GO:0016491
1598672	10964	salicylate 1-monooxygenase activity	molecular_function	GO:0018658
1598684	9710	oxidoreductase activity	molecular_function	GO:0016491
1598690	2657	ubiquitin thiolesterase activity	molecular_function	GO:0004221
1598690	3827	intracellular	cellular_component	GO:0005622
1598690	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
1598779	2413	NADPH:quinone reductase activity	molecular_function	GO:0003960
1598780	2413	NADPH:quinone reductase activity	molecular_function	GO:0003960
1598781	2413	NADPH:quinone reductase activity	molecular_function	GO:0003960
1598819	2175	nucleic acid binding	molecular_function	GO:0003676
1598819	3827	intracellular	cellular_component	GO:0005622
1598819	4301	nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	biological_process	GO:0006139
1598819	6068	3'-5' exonuclease activity	molecular_function	GO:0008408
1598826	2176	DNA binding	molecular_function	GO:0003677
1598826	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
1598832	3736	ATP binding	molecular_function	GO:0005524
1598832	4591	protein folding	biological_process	GO:0006457
1598832	24336	unfolded protein binding	molecular_function	GO:0051082
1598832	3727	protein binding	molecular_function	GO:0005515
1598832	19405	cellular protein metabolic process	biological_process	GO:0044267
1598841	2175	nucleic acid binding	molecular_function	GO:0003676
1598841	2792	helicase activity	molecular_function	GO:0004386
1598841	3736	ATP binding	molecular_function	GO:0005524
1598841	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
1598850	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
1598850	4143	carbohydrate metabolic process	biological_process	GO:0005975
1598850	2936	alpha-galactosidase activity	molecular_function	GO:0004557
1598857	2175	nucleic acid binding	molecular_function	GO:0003676
1598857	2792	helicase activity	molecular_function	GO:0004386
1598857	3736	ATP binding	molecular_function	GO:0005524
1598860	9710	oxidoreductase activity	molecular_function	GO:0016491
1598863	9321	integral to membrane	cellular_component	GO:0016021
1598867	10973	cyclohexanone monooxygenase activity	molecular_function	GO:0018667
1598868	10973	cyclohexanone monooxygenase activity	molecular_function	GO:0018667
1598922	2290	catalytic activity	molecular_function	GO:0003824
1598922	22120	bis(5'-adenosyl)-triphosphatase activity	molecular_function	GO:0047710
1598938	5939	zinc ion binding	molecular_function	GO:0008270
1598958	2176	DNA binding	molecular_function	GO:0003677
1598958	3736	ATP binding	molecular_function	GO:0005524
1598958	2175	nucleic acid binding	molecular_function	GO:0003676
1598958	2792	helicase activity	molecular_function	GO:0004386
1599111	2613	endopeptidase activity	molecular_function	GO:0004175
1599111	4024	proteasome core complex	cellular_component	GO:0005839
1599111	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
1599111	2706	threonine endopeptidase activity	molecular_function	GO:0004298
1599111	2707	proteasome endopeptidase activity	molecular_function	GO:0004299
1599124	2176	DNA binding	molecular_function	GO:0003677
1599124	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
1599124	4499	transcription	biological_process	GO:0006350
1599124	2357	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
1599124	2358	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
1599124	2359	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
1599124	16888	RNA polymerase activity	molecular_function	GO:0034062
1599204	2632	pepsin A activity	molecular_function	GO:0004194
1599204	4639	proteolysis	biological_process	GO:0006508
1599206	2632	pepsin A activity	molecular_function	GO:0004194
1599206	4639	proteolysis	biological_process	GO:0006508
1599206	2628	aspartic-type endopeptidase activity	molecular_function	GO:0004190
1599348	2733	tetrahydrofolylpolyglutamate synthase activity	molecular_function	GO:0004326
1599348	3736	ATP binding	molecular_function	GO:0005524
1599348	6988	folic acid and derivative biosynthetic process	biological_process	GO:0009396
1599348	6667	biosynthetic process	biological_process	GO:0009058
1599348	10069	ligase activity	molecular_function	GO:0016874
1599363	3727	protein binding	molecular_function	GO:0005515
1599363	5939	zinc ion binding	molecular_function	GO:0008270
1599363	3838	nucleus	cellular_component	GO:0005634
1599363	648	sulfonate dioxygenase activity	molecular_function	GO:0000907
1599363	7860	2-oxoglutarate-dependent dioxygenase activity	molecular_function	GO:0010302
1599363	10908	2,4-dichlorophenoxyacetate alpha-ketoglutarate dioxygenase activity	molecular_function	GO:0018602
1599363	12048	procollagen-proline dioxygenase activity	molecular_function	GO:0019798
1599363	19199	DNA-N1-methyladenine dioxygenase activity	molecular_function	GO:0043734
1599495	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
1599495	4143	carbohydrate metabolic process	biological_process	GO:0005975
1599495	2290	catalytic activity	molecular_function	GO:0003824
1599495	18659	cation binding	molecular_function	GO:0043169
1599495	2310	1,4-alpha-glucan branching enzyme activity	molecular_function	GO:0003844
1599495	4146	glycogen biosynthetic process	biological_process	GO:0005978
1599548	2948	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	molecular_function	GO:0004571
1599548	3724	calcium ion binding	molecular_function	GO:0005509
1599548	9320	membrane	cellular_component	GO:0016020
1599556	2909	nuclease activity	molecular_function	GO:0004518
1599556	4440	DNA repair	biological_process	GO:0006281
1599556	2362	DNA-(apurinic or apyrimidinic site) lyase activity	molecular_function	GO:0003906
1599606	3145	superoxide dismutase activity	molecular_function	GO:0004784
1599606	4918	superoxide metabolic process	biological_process	GO:0006801
1599606	21295	metal ion binding	molecular_function	GO:0046872
1599613	5830	metabolic process	biological_process	GO:0008152
1599629	2175	nucleic acid binding	molecular_function	GO:0003676
1599629	5939	zinc ion binding	molecular_function	GO:0008270
1599635	2176	DNA binding	molecular_function	GO:0003677
1599635	2356	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
1599635	4499	transcription	biological_process	GO:0006350
1599635	2357	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
1599635	2358	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
1599635	2359	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
1599635	16888	RNA polymerase activity	molecular_function	GO:0034062
1599652	2176	DNA binding	molecular_function	GO:0003677
1599652	3736	ATP binding	molecular_function	GO:0005524
1599652	2175	nucleic acid binding	molecular_function	GO:0003676
1599652	2792	helicase activity	molecular_function	GO:0004386
1599715	2290	catalytic activity	molecular_function	GO:0003824
1599724	5830	metabolic process	biological_process	GO:0008152
1599724	9710	oxidoreductase activity	molecular_function	GO:0016491
1599724	2894	monophenol monooxygenase activity	molecular_function	GO:0004503
1599728	5830	metabolic process	biological_process	GO:0008152
1599728	9710	oxidoreductase activity	molecular_function	GO:0016491
1599809	5830	metabolic process	biological_process	GO:0008152
1599809	9710	oxidoreductase activity	molecular_function	GO:0016491
1599809	2894	monophenol monooxygenase activity	molecular_function	GO:0004503
1599823	3727	protein binding	molecular_function	GO:0005515
1599823	5939	zinc ion binding	molecular_function	GO:0008270
1599877	4655	arginine metabolic process	biological_process	GO:0006525
1599877	6140	transaminase activity	molecular_function	GO:0008483
1599877	13063	pyridoxal phosphate binding	molecular_function	GO:0030170
1599877	2440	acetylornithine transaminase activity	molecular_function	GO:0003992
1599885	648	sulfonate dioxygenase activity	molecular_function	GO:0000907
1599885	7860	2-oxoglutarate-dependent dioxygenase activity	molecular_function	GO:0010302
1599885	10908	2,4-dichlorophenoxyacetate alpha-ketoglutarate dioxygenase activity	molecular_function	GO:0018602
1599885	12048	procollagen-proline dioxygenase activity	molecular_function	GO:0019798
1599885	19199	DNA-N1-methyladenine dioxygenase activity	molecular_function	GO:0043734
1599910	20001	gibberellin 2-beta-dioxygenase activity	molecular_function	GO:0045543
1599913	2196	transcription factor activity	molecular_function	GO:0003700
1599913	3838	nucleus	cellular_component	GO:0005634
1599913	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
1599913	5939	zinc ion binding	molecular_function	GO:0008270
1599913	2176	DNA binding	molecular_function	GO:0003677
1599913	4499	transcription	biological_process	GO:0006350
1600003	6102	phosphofructokinase activity	molecular_function	GO:0008443
1600003	6245	phosphorylase kinase regulator activity	molecular_function	GO:0008607
1600003	6438	cobinamide kinase activity	molecular_function	GO:0008819
1600003	9578	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
1600003	9751	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
1600003	11022	phenol kinase activity	molecular_function	GO:0018720
1600003	12155	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
1600003	15776	inositol tetrakisphosphate 2-kinase activity	molecular_function	GO:0032942
1600003	17186	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
1600003	18069	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
1600003	18070	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
1600003	19207	LPPG:FO 2-phospho-L-lactate transferase activity	molecular_function	GO:0043743
1600003	19235	cytidine kinase activity	molecular_function	GO:0043771
1600003	19262	glycerate 2-kinase activity	molecular_function	GO:0043798
1600003	19305	(S)-lactate 2-kinase activity	molecular_function	GO:0043841
1600003	24976	polynucleotide kinase activity	molecular_function	GO:0051731
1600003	24979	ATP-dependent polynucleotide kinase activity	molecular_function	GO:0051734
1600003	24980	GTP-dependent polynucleotide kinase activity	molecular_function	GO:0051735
1600006	4265	tricarboxylic acid cycle intermediate metabolic process	biological_process	GO:0006100
1600006	9710	oxidoreductase activity	molecular_function	GO:0016491
1600006	4261	glycolysis	biological_process	GO:0006096
1600006	9823	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function	GO:0016616
1600006	19400	cellular carbohydrate metabolic process	biological_process	GO:0044262
1600006	4273	malate metabolic process	biological_process	GO:0006108
1600006	12957	L-malate dehydrogenase activity	molecular_function	GO:0030060
1600006	2290	catalytic activity	molecular_function	GO:0003824
1600006	4143	carbohydrate metabolic process	biological_process	GO:0005975
1600056	5830	metabolic process	biological_process	GO:0008152
1600056	5846	methyltransferase activity	molecular_function	GO:0008168
1600056	2304	sterol 24-C-methyltransferase activity	molecular_function	GO:0003838
1600057	2888	monooxygenase activity	molecular_function	GO:0004497
1600057	3721	iron ion binding	molecular_function	GO:0005506
1600057	4283	electron transport	biological_process	GO:0006118
1600057	12251	heme binding	molecular_function	GO:0020037
1600057	5804	cholesterol 7-alpha-monooxygenase activity	molecular_function	GO:0008123
1600060	2888	monooxygenase activity	molecular_function	GO:0004497
1600060	3721	iron ion binding	molecular_function	GO:0005506
1600060	4283	electron transport	biological_process	GO:0006118
1600060	12251	heme binding	molecular_function	GO:0020037
1600060	10891	fluorene oxygenase activity	molecular_function	GO:0018585
1600060	10892	mono-butyltin dioxygenase activity	molecular_function	GO:0018586
1600060	10893	limonene 8-monooxygenase activity	molecular_function	GO:0018587
1600060	10894	tri-n-butyltin dioxygenase activity	molecular_function	GO:0018588
1600060	10895	di-n-butyltin dioxygenase activity	molecular_function	GO:0018589
1600060	10896	methylsilanetriol hydroxylase activity	molecular_function	GO:0018590
1600060	10897	methyl tertiary butyl ether 3-monooxygenase activity	molecular_function	GO:0018591
1600060	10898	4-nitrocatechol 4-monooxygenase activity	molecular_function	GO:0018592
1600060	10899	4-chlorophenoxyacetate monooxygenase activity	molecular_function	GO:0018593
1600060	10900	tert-butyl alcohol 2-monooxygenase activity	molecular_function	GO:0018594
1600060	10901	alpha-pinene monooxygenase activity	molecular_function	GO:0018595
1600060	10902	dimethylsilanediol hydroxylase activity	molecular_function	GO:0018596
1600060	10903	ammonia monooxygenase activity	molecular_function	GO:0018597
1600060	10904	hydroxymethylsilanetriol oxidase activity	molecular_function	GO:0018598
1600060	10905	2-hydroxyisobutyrate 3-monooxygenase activity	molecular_function	GO:0018599
1600060	10906	alpha-pinene dehydrogenase activity	molecular_function	GO:0018600
1600060	19287	spheroidene monooxygenase activity	molecular_function	GO:0043823
1600062	2888	monooxygenase activity	molecular_function	GO:0004497
1600062	3721	iron ion binding	molecular_function	GO:0005506
1600062	4283	electron transport	biological_process	GO:0006118
1600062	12251	heme binding	molecular_function	GO:0020037
1600155	9710	oxidoreductase activity	molecular_function	GO:0016491
1600155	23919	FAD binding	molecular_function	GO:0050660
1600155	2351	D-arabinono-1,4-lactone oxidase activity	molecular_function	GO:0003885
1600155	9320	membrane	cellular_component	GO:0016020
1600155	6667	biosynthetic process	biological_process	GO:0009058
1600155	10094	oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor	molecular_function	GO:0016899
1600155	2290	catalytic activity	molecular_function	GO:0003824
1600155	23368	L-gulonolactone oxidase activity	molecular_function	GO:0050105
1600425	2315	3-deoxy-7-phosphoheptulonate synthase activity	molecular_function	GO:0003849
1600425	6682	aromatic amino acid family biosynthetic process	biological_process	GO:0009073
1600512	3727	protein binding	molecular_function	GO:0005515
1600521	3727	protein binding	molecular_function	GO:0005515
1600646	5830	metabolic process	biological_process	GO:0008152
1600646	9710	oxidoreductase activity	molecular_function	GO:0016491
1600646	6302	2,4-dienoyl-CoA reductase (NADPH) activity	molecular_function	GO:0008670
1600776	4894	Mo-molybdopterin cofactor biosynthetic process	biological_process	GO:0006777
1600777	2175	nucleic acid binding	molecular_function	GO:0003676
1600777	5939	zinc ion binding	molecular_function	GO:0008270
1600819	3727	protein binding	molecular_function	GO:0005515
1600851	2977	glutathione peroxidase activity	molecular_function	GO:0004602
1600851	5077	response to oxidative stress	biological_process	GO:0006979
1600853	2977	glutathione peroxidase activity	molecular_function	GO:0004602
1600853	5077	response to oxidative stress	biological_process	GO:0006979
1600896	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
1600896	4143	carbohydrate metabolic process	biological_process	GO:0005975
1600896	14020	endo-1,4-beta-xylanase activity	molecular_function	GO:0031176
1600896	24668	regulation of endo-1,4-beta-xylanase activity	biological_process	GO:0051421
1600896	24669	negative regulation of endo-1,4-beta-xylanase activity	biological_process	GO:0051422
1600896	24670	positive regulation of endo-1,4-beta-xylanase activity	biological_process	GO:0051423
1601052	648	sulfonate dioxygenase activity	molecular_function	GO:0000907
1601052	7860	2-oxoglutarate-dependent dioxygenase activity	molecular_function	GO:0010302
1601052	10908	2,4-dichlorophenoxyacetate alpha-ketoglutarate dioxygenase activity	molecular_function	GO:0018602
1601052	12048	procollagen-proline dioxygenase activity	molecular_function	GO:0019798
1601052	19199	DNA-N1-methyladenine dioxygenase activity	molecular_function	GO:0043734
1601133	2244	microtubule motor activity	molecular_function	GO:0003777
1601133	3736	ATP binding	molecular_function	GO:0005524
1601133	4051	microtubule associated complex	cellular_component	GO:0005875
1601133	5113	microtubule-based movement	biological_process	GO:0007018
1601159	3736	ATP binding	molecular_function	GO:0005524
1601159	10082	ATPase activity	molecular_function	GO:0016887
1601159	162	nucleotide binding	molecular_function	GO:0000166
1601159	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
1601159	6209	xenobiotic-transporting ATPase activity	molecular_function	GO:0008559
1601527	2888	monooxygenase activity	molecular_function	GO:0004497
1601527	4283	electron transport	biological_process	GO:0006118
1601527	4851	aromatic compound metabolic process	biological_process	GO:0006725
1601527	5830	metabolic process	biological_process	GO:0008152
1601527	9710	oxidoreductase activity	molecular_function	GO:0016491
1601527	10964	salicylate 1-monooxygenase activity	molecular_function	GO:0018658
1601528	2888	monooxygenase activity	molecular_function	GO:0004497
1601528	4283	electron transport	biological_process	GO:0006118
1601528	4851	aromatic compound metabolic process	biological_process	GO:0006725
1601528	5830	metabolic process	biological_process	GO:0008152
1601528	9710	oxidoreductase activity	molecular_function	GO:0016491
1601528	10964	salicylate 1-monooxygenase activity	molecular_function	GO:0018658
1601561	5830	metabolic process	biological_process	GO:0008152
1601561	9710	oxidoreductase activity	molecular_function	GO:0016491
1601561	23618	tropine dehydrogenase activity	molecular_function	GO:0050356
1601741	9876	oxidoreductase activity, acting on sulfur group of donors, disulfide as acceptor	molecular_function	GO:0016671
1601741	11802	protein metabolic process	biological_process	GO:0019538
1601741	5795	peptide-methionine-(S)-S-oxide reductase activity	molecular_function	GO:0008113
1601760	3052	protein kinase CK2 activity	molecular_function	GO:0004682
1601773	3043	protein kinase activity	molecular_function	GO:0004672
1601773	3736	ATP binding	molecular_function	GO:0005524
1601773	4602	protein amino acid phosphorylation	biological_process	GO:0006468
1601773	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
1601773	3058	cAMP-dependent protein kinase activity	molecular_function	GO:0004691
1601773	4123	cAMP-dependent protein kinase complex	cellular_component	GO:0005952
1601837	2175	nucleic acid binding	molecular_function	GO:0003676
1601837	3838	nucleus	cellular_component	GO:0005634
1601985	2888	monooxygenase activity	molecular_function	GO:0004497
1601985	4283	electron transport	biological_process	GO:0006118
1601985	4851	aromatic compound metabolic process	biological_process	GO:0006725
1601985	5830	metabolic process	biological_process	GO:0008152
1601985	9710	oxidoreductase activity	molecular_function	GO:0016491
1601985	4868	ubiquinone biosynthetic process	biological_process	GO:0006744
1601985	9910	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NADH or NADPH as one donor, and incorporation of one atom of oxygen	molecular_function	GO:0016709
1601985	23919	FAD binding	molecular_function	GO:0050660
1601985	6319	3-(3-hydroxy-phenyl)propionate hydroxylase activity	molecular_function	GO:0008688
1601985	10781	4-chlorobenzaldehyde oxidase activity	molecular_function	GO:0018471
1601985	10936	3,5-xylenol methylhydroxylase activity	molecular_function	GO:0018630
1601985	10937	phenylacetate hydroxylase activity	molecular_function	GO:0018631
1601985	10938	4-nitrophenol 4-monooxygenase activity	molecular_function	GO:0018632
1601985	10939	dimethyl sulfide monooxygenase activity	molecular_function	GO:0018633
1601985	10940	alpha-pinene monooxygenase [NADH] activity	molecular_function	GO:0018634
1601985	10941	limonene 1,2-monooxygenase activity	molecular_function	GO:0018635
1601985	10942	phenanthrene 9,10-monooxygenase activity	molecular_function	GO:0018636
1601985	10943	1-hydroxy-2-naphthoate hydroxylase activity	molecular_function	GO:0018637
1601985	10944	toluene 4-monooxygenase activity	molecular_function	GO:0018638
1601985	10945	xylene monooxygenase activity	molecular_function	GO:0018639
1601985	10946	dibenzothiophene monooxygenase activity	molecular_function	GO:0018640
1601985	10947	6-hydroxy-3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity	molecular_function	GO:0018641
1601985	10948	chlorophenol 4-monooxygenase activity	molecular_function	GO:0018642
1601985	10949	carbon disulfide oxygenase activity	molecular_function	GO:0018643
1601985	10950	toluene 2-monooxygenase activity	molecular_function	GO:0018644
1601985	10952	1-hydroxy-2-oxolimonene 1,2-monooxygenase activity	molecular_function	GO:0018646
1601985	10953	phenanthrene 1,2-monooxygenase activity	molecular_function	GO:0018647
1601985	10954	methanesulfonic acid monooxygenase activity	molecular_function	GO:0018648
1601985	10955	tetrahydrofuran hydroxylase activity	molecular_function	GO:0018649
1601985	10956	styrene monooxygenase activity	molecular_function	GO:0018650
1601985	10957	toluene-4-sulfonate monooxygenase activity	molecular_function	GO:0018651
1601985	10958	toluene-sulfonate methyl-monooxygenase activity	molecular_function	GO:0018652
1601985	10959	3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity	molecular_function	GO:0018653
1601985	10960	2-hydroxy-phenylacetate hydroxylase activity	molecular_function	GO:0018654
1601985	10961	2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA 1,2-monooxygenase activity	molecular_function	GO:0018655
1601985	10962	phenanthrene 3,4-monooxygenase activity	molecular_function	GO:0018656
1601985	10963	toluene 3-monooxygenase activity	molecular_function	GO:0018657
1601985	11397	limonene monooxygenase activity	molecular_function	GO:0019113
1601985	19184	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	molecular_function	GO:0043719
1601985	19196	6-hydroxynicotinate 3-monooxygenase activity	molecular_function	GO:0043731
1602036	9971	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
1602036	9970	transferase activity, transferring phosphorus-containing groups	molecular_function	GO:0016772
1602036	3052	protein kinase CK2 activity	molecular_function	GO:0004682
1602183	281	magnesium ion binding	molecular_function	GO:0000287
1602183	10024	lyase activity	molecular_function	GO:0016829
1602183	19941	aristolochene synthase activity	molecular_function	GO:0045483
1602211	9321	integral to membrane	cellular_component	GO:0016021
1602328	3727	protein binding	molecular_function	GO:0005515
1602437	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
1602437	4143	carbohydrate metabolic process	biological_process	GO:0005975
1602437	9961	xyloglucan:xyloglucosyl transferase activity	molecular_function	GO:0016762
1602692	2196	transcription factor activity	molecular_function	GO:0003700
1602692	3838	nucleus	cellular_component	GO:0005634
1602692	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
1602692	5939	zinc ion binding	molecular_function	GO:0008270
1602895	9985	hydrolase activity	molecular_function	GO:0016787
1602895	6425	carboxymethylenebutenolidase activity	molecular_function	GO:0008806
1603097	5144	cell cycle arrest	biological_process	GO:0007050
1603895	13917	heat shock protein binding	molecular_function	GO:0031072
1604090	17652	alginic acid catabolic process	biological_process	GO:0042122
1604090	18107	periplasmic space	cellular_component	GO:0042597
1604090	19611	poly(beta-D-mannuronate) lyase activity	molecular_function	GO:0045135
1604307	2888	monooxygenase activity	molecular_function	GO:0004497
1604307	3721	iron ion binding	molecular_function	GO:0005506
1604307	4283	electron transport	biological_process	GO:0006118
1604307	12251	heme binding	molecular_function	GO:0020037
1604334	162	nucleotide binding	molecular_function	GO:0000166
1604334	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
1604334	3736	ATP binding	molecular_function	GO:0005524
1604334	3930	cytoplasm	cellular_component	GO:0005737
1604334	4556	translation	biological_process	GO:0006412
1604334	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
1604334	3182	isoleucine-tRNA ligase activity	molecular_function	GO:0004822
1604334	4571	isoleucyl-tRNA aminoacylation	biological_process	GO:0006428
1604334	2290	catalytic activity	molecular_function	GO:0003824
1604539	3043	protein kinase activity	molecular_function	GO:0004672
1604539	3736	ATP binding	molecular_function	GO:0005524
1604539	4602	protein amino acid phosphorylation	biological_process	GO:0006468
1604539	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
1604539	3708	binding	molecular_function	GO:0005488
1604539	3052	protein kinase CK2 activity	molecular_function	GO:0004682
1604647	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
1604647	4143	carbohydrate metabolic process	biological_process	GO:0005975
1604647	2946	chitinase activity	molecular_function	GO:0004568
1604647	4200	chitin catabolic process	biological_process	GO:0006032
1604647	6462	endochitinase activity	molecular_function	GO:0008843
1604940	3838	nucleus	cellular_component	GO:0005634
1604940	13391	transcription regulator activity	molecular_function	GO:0030528
1604940	19908	regulation of transcription	biological_process	GO:0045449
1604948	2290	catalytic activity	molecular_function	GO:0003824
1604948	9320	membrane	cellular_component	GO:0016020
1604948	888	phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity	molecular_function	GO:0001668
1604948	5817	protein tyrosine/serine/threonine phosphatase activity	molecular_function	GO:0008138
1604948	5996	protein tyrosine/threonine phosphatase activity	molecular_function	GO:0008330
1604948	6224	JUN kinase phosphatase activity	molecular_function	GO:0008579
1604948	6581	phosphohistidine phosphatase activity	molecular_function	GO:0008969
1604948	9583	inositol bisphosphate phosphatase activity	molecular_function	GO:0016312
1604948	10185	MAP kinase tyrosine/serine/threonine phosphatase activity	molecular_function	GO:0017017
1604948	10316	inositol-1,3,4-trisphosphate 4-phosphatase activity	molecular_function	GO:0017161
1604948	11454	alpha-ribazole-5'-P phosphatase activity	molecular_function	GO:0019175
1604948	11457	NADP phosphatase activity	molecular_function	GO:0019178
1604948	11471	transmembrane receptor protein phosphatase activity	molecular_function	GO:0019198
1604948	13238	inositol-1,3,4,5,6-pentakisphosphate 3-phosphatase activity	molecular_function	GO:0030351
1604948	13239	inositol-1,4,5,6-tetrakisphosphate 6-phosphatase activity	molecular_function	GO:0030352
1604948	19191	5-amino-6-(5-phosphoribitylamino)uracil phosphatase activity	molecular_function	GO:0043726
1604948	19276	phosphatidylinositol-4-phosphate phosphatase activity	molecular_function	GO:0043812
1604948	19277	phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity	molecular_function	GO:0043813
1605083	5849	O-methyltransferase activity	molecular_function	GO:0008171
1605083	21563	sterigmatocystin 7-O-methyltransferase activity	molecular_function	GO:0047146
1605491	5830	metabolic process	biological_process	GO:0008152
1605491	9710	oxidoreductase activity	molecular_function	GO:0016491
1605693	2175	nucleic acid binding	molecular_function	GO:0003676
1605693	3827	intracellular	cellular_component	GO:0005622
1605693	5939	zinc ion binding	molecular_function	GO:0008270
1606146	3736	ATP binding	molecular_function	GO:0005524
1606146	4457	mismatch repair	biological_process	GO:0006298
1606146	13828	mismatched DNA binding	molecular_function	GO:0030983
1606446	5830	metabolic process	biological_process	GO:0008152
1606446	9710	oxidoreductase activity	molecular_function	GO:0016491
1606446	2723	3-oxoacyl-[acyl-carrier-protein] reductase activity	molecular_function	GO:0004316
1607039	8851	tetracycline:hydrogen antiporter activity	molecular_function	GO:0015520
1607039	9211	tetracycline transport	biological_process	GO:0015904
1607039	9321	integral to membrane	cellular_component	GO:0016021
1607039	21106	response to antibiotic	biological_process	GO:0046677
1607039	3546	transporter activity	molecular_function	GO:0005215
1607039	4927	transport	biological_process	GO:0006810
